ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness,liga
244206, N. Pérez,20,https://cdn.sofifa.com/players/244/206/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,75,85,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€10M,€27K,1517,Right,1.0,3.0,2.0,Medium/ High,Normal (185+),No,"<span class=""pos pos28"">SUB",26.0,"Jul 3, 2018",,2024,6'1,165lbs,21.0,21.0,71.0,68.0,22.0,28.0,21.0,32.0,57.0,63.0,65.0,61.0,48.0,77.0,55.0,42.0,74.0,73.0,73.0,16.0,79.0,76.0,26.0,33.0,40.0,67.0,,79.0,77.0,9.0,8.0,8.0,9.0,6.0,CB,77.0,€22.5M,79.0,Santander
256058, Pablo Pérez,18,https://cdn.sofifa.com/players/256/058/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,61,74,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€400K,€1K,1503,Left,1.0,3.0,3.0,High/ Medium,Normal (170-),No,"<span class=""pos pos29"">RES",40.0,"Jul 1, 2019",,2021,5'7,143lbs,68.0,35.0,53.0,49.0,21.0,58.0,32.0,42.0,48.0,46.0,66.0,68.0,67.0,55.0,76.0,38.0,52.0,66.0,58.0,29.0,52.0,58.0,59.0,45.0,43.0,41.0,,62.0,63.0,8.0,11.0,8.0,11.0,9.0,LB,61.0,€1.1M,47.0,Santander
258923, Arribas,18,https://cdn.sofifa.com/players/258/923/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,64,80,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,€925K,€9K,1498,Left,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",30.0,"Sep 20, 2020",,2021,5'8,146lbs,37.0,58.0,36.0,66.0,37.0,73.0,49.0,35.0,64.0,72.0,69.0,68.0,67.0,65.0,69.0,47.0,58.0,59.0,51.0,45.0,44.0,21.0,54.0,58.0,40.0,62.0,,36.0,41.0,9.0,7.0,5.0,11.0,14.0,CAM,66.0,€2.5M,33.0,Santander
248805, Sergio Camello,19,https://cdn.sofifa.com/players/248/805/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,64,81,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€975K,€6K,1492,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",55.0,"Mar 25, 2019",,2024,5'10,152lbs,37.0,67.0,61.0,62.0,63.0,66.0,54.0,34.0,42.0,66.0,63.0,63.0,56.0,64.0,72.0,61.0,64.0,50.0,48.0,60.0,27.0,21.0,67.0,54.0,59.0,63.0,,18.0,13.0,13.0,8.0,13.0,11.0,11.0,ST,66.0,€2.6M,24.0,Santander
253163, R. Araujo,21,https://cdn.sofifa.com/players/253/163/20_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,67,81,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€1.6M,€24K,1480,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos29"">RES",33.0,"Aug 29, 2018",,2023,6'2,174lbs,21.0,23.0,75.0,67.0,32.0,43.0,24.0,45.0,62.0,58.0,60.0,62.0,42.0,55.0,47.0,39.0,70.0,61.0,73.0,35.0,66.0,65.0,26.0,48.0,33.0,47.0,,70.0,63.0,11.0,14.0,9.0,11.0,8.0,CB,69.0,€4.3M,62.0,Santander
254860, Valera,18,https://cdn.sofifa.com/players/254/860/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,65,82,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€1.1M,€4K,1470,Left,1.0,3.0,4.0,Medium/ Medium,Normal (170-),No,"<span class=""pos pos29"">RES",48.0,"Jul 1, 2019",,2021,5'7,150lbs,65.0,60.0,42.0,64.0,48.0,68.0,47.0,45.0,59.0,66.0,69.0,70.0,59.0,58.0,78.0,55.0,50.0,53.0,46.0,51.0,28.0,14.0,61.0,60.0,55.0,49.0,,18.0,14.0,7.0,12.0,12.0,8.0,12.0,LM,66.0,€2.9M,16.0,Santander
257025, K. de la Fuente,18,https://cdn.sofifa.com/players/257/025/20_60.png,United States,https://cdn.sofifa.com/flags/us.png,63,79,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€750K,€10K,1465,Right,1.0,4.0,3.0,Medium/ Medium,Normal (170-),No,"<span class=""pos pos29"">RES",45.0,"Jul 1, 2019",,2022,5'7,139lbs,58.0,61.0,37.0,57.0,43.0,70.0,38.0,45.0,41.0,63.0,78.0,76.0,68.0,55.0,84.0,56.0,51.0,53.0,57.0,57.0,28.0,13.0,58.0,57.0,50.0,45.0,,18.0,17.0,11.0,9.0,13.0,14.0,14.0,RM,64.0,€2M,15.0,Santander
240904, Javi Vázquez,19,https://cdn.sofifa.com/players/240/904/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,61,74,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€425K,€2K,1455,Right,1.0,3.0,2.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",33.0,"Jul 1, 2018",,2021,5'11,159lbs,62.0,30.0,63.0,62.0,32.0,40.0,35.0,32.0,41.0,59.0,55.0,61.0,48.0,58.0,63.0,42.0,70.0,52.0,55.0,31.0,53.0,58.0,35.0,40.0,48.0,43.0,,62.0,60.0,7.0,14.0,8.0,8.0,9.0,LWB,62.0,€1.2M,62.0,Santander
243491, 18 César Gelabert,16,https://cdn.sofifa.com/players/243/491/18_60.png,Spain,https://cdn.sofifa.com/flags/es.png,57,82,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,€230K,€6K,1447,Right,1.0,4.0,4.0,High/ Low,Lean (170-185),No,"<span class=""pos pos29"">RES",34.0,"Jul 15, 2015",,2018,6'0,159lbs,41.0,63.0,32.0,45.0,35.0,64.0,42.0,40.0,52.0,61.0,71.0,67.0,61.0,57.0,64.0,46.0,58.0,59.0,62.0,43.0,38.0,28.0,58.0,48.0,45.0,57.0,32.0,36.0,38.0,14.0,13.0,13.0,10.0,11.0,RM,57.0,€702K,,Santander
192448, M. ter Stegen,28,https://cdn.sofifa.com/players/192/448/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,90,93,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€69.5M,€260K,1442,Right,3.0,4.0,1.0,Medium/ Medium,PLAYER_BODY_TYPE_262,Yes,"<span class=""pos pos0"">GK",1.0,"Jul 1, 2014",,2022,6'2,187lbs,18.0,14.0,11.0,61.0,14.0,21.0,18.0,12.0,63.0,30.0,38.0,50.0,37.0,86.0,43.0,66.0,79.0,35.0,78.0,10.0,43.0,22.0,11.0,70.0,25.0,70.0,,13.0,10.0,88.0,85.0,88.0,88.0,90.0,GK,90.0,€147.7M,25.0,Santander
200389, J. Oblak,27,https://cdn.sofifa.com/players/200/389/20_60.png,Slovenia,https://cdn.sofifa.com/flags/si.png,91,93,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€75M,€125K,1413,Right,3.0,3.0,1.0,Medium/ Medium,PLAYER_BODY_TYPE_259,Yes,"<span class=""pos pos0"">GK",13.0,"Jul 16, 2014",,2023,6'2,192lbs,13.0,11.0,15.0,43.0,13.0,12.0,13.0,14.0,40.0,30.0,43.0,60.0,67.0,88.0,49.0,59.0,78.0,41.0,78.0,12.0,34.0,19.0,11.0,65.0,11.0,68.0,,12.0,18.0,87.0,92.0,78.0,90.0,90.0,GK,91.0,€159.4M,27.0,Santander
252072, 20 S. Ramos Mingo,17,https://cdn.sofifa.com/players/252/072/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,62,79,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€550K,€850,1364,Left,1.0,2.0,2.0,Low/ High,Normal (185+),No,"<span class=""pos pos29"">RES",40.0,"Feb 19, 2020",,2022,6'1,163lbs,31.0,20.0,67.0,69.0,33.0,29.0,26.0,33.0,35.0,35.0,68.0,54.0,48.0,54.0,49.0,44.0,73.0,59.0,56.0,28.0,48.0,55.0,27.0,32.0,46.0,45.0,,74.0,72.0,7.0,11.0,7.0,5.0,13.0,CB,63.0,€1.5M,56.0,Santander
194404, Neto,30,https://cdn.sofifa.com/players/194/404/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,82,82,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€15M,€125K,1333,Right,2.0,2.0,1.0,Medium/ Medium,Lean (185+),Yes,"<span class=""pos pos28"">SUB",13.0,"Jul 9, 2019",,2023,6'3,185lbs,11.0,15.0,14.0,36.0,12.0,19.0,12.0,13.0,41.0,24.0,56.0,52.0,59.0,78.0,49.0,59.0,83.0,41.0,63.0,20.0,40.0,15.0,11.0,42.0,22.0,64.0,,14.0,15.0,84.0,79.0,78.0,79.0,80.0,GK,82.0,€30.8M,17.0,Santander
192119, T. Courtois,28,https://cdn.sofifa.com/players/192/119/20_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,89,90,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,€56M,€250K,1325,Left,4.0,3.0,1.0,Medium/ Medium,Courtois,Yes,"<span class=""pos pos0"">GK",1.0,"Aug 9, 2018",,2024,6'6,212lbs,14.0,14.0,13.0,33.0,12.0,13.0,19.0,20.0,35.0,23.0,42.0,52.0,61.0,84.0,45.0,56.0,68.0,38.0,70.0,17.0,23.0,15.0,13.0,44.0,27.0,66.0,,18.0,16.0,84.0,89.0,74.0,85.0,88.0,GK,89.0,€119M,20.0,Santander
110082, 14 Pinto,37,https://cdn.sofifa.com/players/110/082/14_60.png,Spain,https://cdn.sofifa.com/flags/es.png,72,72,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€0,€25K,1320,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos0"">GK",13.0,"Jul 1, 2008",,2017,6'1,181lbs,25.0,25.0,25.0,29.0,25.0,25.0,25.0,25.0,28.0,24.0,43.0,34.0,45.0,65.0,60.0,25.0,62.0,46.0,67.0,25.0,38.0,25.0,25.0,36.0,25.0,,25.0,25.0,25.0,78.0,75.0,78.0,68.0,69.0,GK,72.0,,,Santander
204120, T. Vaclík,31,https://cdn.sofifa.com/players/204/120/20_60.png,Czech Republic,https://cdn.sofifa.com/flags/cz.png,82,82,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€14M,€29K,1288,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos0"">GK",1.0,"Jul 4, 2018",,2021,6'2,187lbs,15.0,14.0,19.0,17.0,13.0,14.0,17.0,16.0,38.0,20.0,36.0,37.0,36.0,79.0,56.0,57.0,73.0,38.0,73.0,16.0,29.0,23.0,15.0,68.0,13.0,60.0,,18.0,18.0,82.0,76.0,76.0,81.0,85.0,GK,82.0,€29.4M,20.0,Santander
193152, Herrerín,32,https://cdn.sofifa.com/players/193/152/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,78,78,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€6.5M,€19K,1268,Right,1.0,3.0,1.0,Medium/ Medium,Stocky (185+),Yes,"<span class=""pos pos28"">SUB",25.0,"Jul 1, 2012",,2021,6'2,196lbs,14.0,13.0,14.0,16.0,15.0,19.0,15.0,12.0,29.0,12.0,48.0,39.0,49.0,74.0,55.0,62.0,67.0,42.0,80.0,16.0,37.0,23.0,16.0,40.0,25.0,58.0,,16.0,12.0,80.0,78.0,83.0,77.0,74.0,GK,78.0,€13.7M,16.0,Santander
230869, Unai Simón,23,https://cdn.sofifa.com/players/230/869/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,80,86,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€15.5M,€18K,1217,Right,1.0,2.0,1.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos0"">GK",1.0,"Aug 25, 2015",,2025,6'3,196lbs,16.0,14.0,18.0,29.0,17.0,12.0,20.0,14.0,21.0,16.0,46.0,48.0,32.0,70.0,47.0,51.0,60.0,45.0,76.0,13.0,27.0,26.0,14.0,31.0,24.0,48.0,,18.0,12.0,81.0,77.0,68.0,83.0,80.0,GK,80.0,€35.7M,11.0,Santander
209981, Y. Bounou,29,https://cdn.sofifa.com/players/209/981/20_60.png,Morocco,https://cdn.sofifa.com/flags/ma.png,76,77,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€6M,€20K,1211,Left,1.0,2.0,1.0,Medium/ Medium,Lean (185+),Yes,"<span class=""pos pos28"">SUB",13.0,"Sep 4, 2020",,2024,6'4,172lbs,15.0,14.0,14.0,39.0,13.0,20.0,12.0,19.0,44.0,12.0,37.0,34.0,38.0,76.0,29.0,56.0,48.0,43.0,69.0,19.0,25.0,12.0,10.0,60.0,24.0,57.0,,18.0,15.0,75.0,76.0,74.0,75.0,76.0,GK,76.0,€13.1M,20.0,Santander
235999, 20 L. García,21,https://cdn.sofifa.com/players/235/999/20_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,63,72,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€450K,€2K,1208,Right,1.0,2.0,1.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos29"">RES",27.0,"Jul 11, 2018",,2020,6'3,179lbs,30.0,16.0,10.0,30.0,20.0,18.0,29.0,13.0,38.0,32.0,51.0,55.0,70.0,52.0,41.0,44.0,70.0,45.0,51.0,20.0,28.0,18.0,11.0,30.0,20.0,43.0,,24.0,14.0,66.0,62.0,59.0,64.0,63.0,GK,63.0,€1M,14.0,Santander
236028, Javi Díaz,23,https://cdn.sofifa.com/players/236/028/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,65,75,Sevilla FC,https://cdn.sofifa.com/teams/481/light_30.png,€675K,€4K,1180,Right,1.0,3.0,1.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",31.0,"Jul 1, 2018",,2021,6'0,165lbs,13.0,15.0,12.0,28.0,8.0,25.0,20.0,23.0,27.0,24.0,58.0,57.0,63.0,60.0,45.0,49.0,68.0,30.0,47.0,19.0,23.0,17.0,16.0,44.0,25.0,32.0,,11.0,14.0,67.0,61.0,65.0,63.0,68.0,GK,65.0,€1.6M,15.0,Santander
44897, 11 J. Dudek,37,https://cdn.sofifa.com/players/044/897/11_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,72,82,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,€0,€0,1170,Left,2.0,3.0,1.0,N/A/ N/A,Normal (170-185),Yes,"<span class=""pos pos29"">RES",25.0,"Jan 1, 2007",,2011,6'2,172lbs,13.0,12.0,11.0,28.0,9.0,11.0,12.0,17.0,22.0,25.0,51.0,53.0,42.0,62.0,45.0,24.0,58.0,50.0,70.0,18.0,61.0,20.0,12.0,32.0,23.0,,13.0,12.0,11.0,75.0,73.0,56.0,73.0,76.0,GK,72.0,,,Santander
225395, Ezkieta,23,https://cdn.sofifa.com/players/225/395/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,67,75,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€875K,€5K,1136,Right,1.0,3.0,1.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES",13.0,"Jul 1, 2019",,2023,6'4,172lbs,16.0,12.0,17.0,28.0,15.0,17.0,16.0,19.0,27.0,19.0,41.0,49.0,36.0,65.0,45.0,49.0,57.0,41.0,64.0,14.0,25.0,20.0,15.0,30.0,24.0,33.0,,17.0,15.0,65.0,66.0,65.0,69.0,65.0,GK,67.0,€2M,13.0,Santander
243952, A. Lunin,21,https://cdn.sofifa.com/players/243/952/20_60.png,Ukraine,https://cdn.sofifa.com/flags/ua.png,75,87,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,€9.5M,€50K,1120,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB",13.0,"Jul 2, 2018",,2024,6'4,192lbs,15.0,8.0,12.0,25.0,12.0,11.0,14.0,15.0,26.0,15.0,39.0,35.0,36.0,74.0,25.0,56.0,56.0,32.0,61.0,7.0,22.0,19.0,11.0,60.0,19.0,56.0,,13.0,11.0,72.0,71.0,74.0,75.0,77.0,GK,75.0,€21.4M,22.0,Santander
246139, Iñaki Peña,21,https://cdn.sofifa.com/players/246/139/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,65,79,FC Barcelona,https://cdn.sofifa.com/teams/241/light_30.png,€1M,€13K,992,Right,1.0,3.0,1.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",26.0,"Jul 1, 2018",,2021,6'0,172lbs,10.0,6.0,11.0,26.0,5.0,12.0,12.0,12.0,24.0,18.0,33.0,28.0,42.0,64.0,51.0,50.0,63.0,27.0,54.0,8.0,17.0,6.0,5.0,39.0,17.0,38.0,,10.0,11.0,66.0,61.0,66.0,62.0,67.0,GK,65.0,€2.7M,9.0,Santander
243308, Álex Dos Santos,21,https://cdn.sofifa.com/players/243/308/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,63,77,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€675K,€4K,954,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB",25.0,"Jul 2, 2018",,2022,6'1,174lbs,13.0,12.0,13.0,16.0,10.0,11.0,11.0,12.0,18.0,10.0,22.0,21.0,23.0,58.0,48.0,49.0,58.0,45.0,52.0,10.0,22.0,11.0,11.0,33.0,15.0,32.0,,12.0,13.0,64.0,62.0,65.0,59.0,63.0,GK,63.0,€1.8M,12.0,Santander
242802, San Román,22,https://cdn.sofifa.com/players/242/802/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,66,75,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€775K,€8K,942,Right,1.0,3.0,1.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES",30.0,"Jul 1, 2016",,2021,6'2,174lbs,14.0,8.0,13.0,16.0,7.0,6.0,11.0,12.0,17.0,17.0,22.0,26.0,38.0,61.0,35.0,51.0,43.0,31.0,55.0,9.0,15.0,11.0,8.0,33.0,18.0,40.0,,12.0,11.0,65.0,67.0,68.0,64.0,66.0,GK,66.0,€1.7M,12.0,Santander
258390, I. Grbić,24,https://cdn.sofifa.com/players/258/390/20_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,69,77,Atlético Madrid,https://cdn.sofifa.com/teams/240/light_30.png,€1.2M,€13K,930,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB",1.0,"Aug 20, 2020",,2024,6'5,183lbs,14.0,8.0,11.0,25.0,8.0,11.0,12.0,12.0,21.0,17.0,31.0,22.0,22.0,66.0,24.0,50.0,35.0,20.0,59.0,5.0,26.0,10.0,6.0,27.0,19.0,24.0,,11.0,12.0,66.0,69.0,67.0,68.0,70.0,GK,69.0,€2.7M,6.0,Santander
247411, Altube,20,https://cdn.sofifa.com/players/247/411/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,63,80,Real Madrid,https://cdn.sofifa.com/teams/243/light_30.png,€675K,€11K,926,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos29"">RES",26.0,"Jul 1, 2018",,2021,6'2,192lbs,11.0,8.0,14.0,27.0,6.0,12.0,14.0,14.0,29.0,14.0,17.0,15.0,29.0,63.0,37.0,47.0,53.0,25.0,59.0,8.0,25.0,8.0,5.0,32.0,12.0,33.0,,14.0,14.0,63.0,58.0,63.0,59.0,65.0,GK,63.0,€1.8M,6.0,Santander
255953, Ander Iru,21,https://cdn.sofifa.com/players/255/953/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,62,70,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,€350K,€2K,887,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos29"">RES",35.0,"Jul 1, 2019",,2021,6'2,163lbs,12.0,8.0,9.0,21.0,6.0,11.0,14.0,12.0,23.0,19.0,32.0,24.0,28.0,50.0,37.0,44.0,47.0,21.0,43.0,11.0,22.0,8.0,5.0,25.0,15.0,24.0,,14.0,11.0,66.0,67.0,58.0,60.0,58.0,GK,62.0,€805K,6.0,Santander
