ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness,liga
252134, 20 L. Clarkson,17,https://cdn.sofifa.com/players/252/134/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,58,77,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,€240K,€500,1567,Right,1.0,2.0,2.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",84.0,"Jul 22, 2019",,2021,5'9,146lbs,48.0,37.0,52.0,60.0,43.0,56.0,47.0,57.0,61.0,57.0,63.0,60.0,59.0,57.0,74.0,55.0,57.0,50.0,48.0,39.0,55.0,53.0,40.0,58.0,50.0,57.0,,59.0,58.0,14.0,15.0,14.0,7.0,9.0,CDM,59.0,€594K,55.0,Premier league
233047, J. Latibeaudiere,20,https://cdn.sofifa.com/players/233/047/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,64,75,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€700K,€14K,1564,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),Yes,"<span class=""pos pos29"">RES",52.0,"Jul 1, 2017",,2022,5'11,179lbs,51.0,35.0,66.0,57.0,31.0,54.0,38.0,36.0,51.0,58.0,69.0,68.0,60.0,59.0,64.0,58.0,79.0,67.0,73.0,23.0,57.0,58.0,38.0,45.0,34.0,59.0,,65.0,64.0,12.0,7.0,7.0,11.0,6.0,CB,66.0,€1.4M,63.0,Premier league
5467, 13 J. Carragher,34,https://cdn.sofifa.com/players/005/467/13_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,77,77,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,€825K,€20K,1561,Right,2.0,3.0,2.0,Low/ High,Normal (185+),Yes,"<span class=""pos pos6"">LCB",23.0,"Oct 1, 1996",,2013,6'1,183lbs,42.0,31.0,81.0,61.0,29.0,31.0,29.0,30.0,53.0,51.0,31.0,33.0,48.0,71.0,57.0,46.0,66.0,62.0,80.0,28.0,82.0,83.0,36.0,59.0,38.0,,82.0,76.0,80.0,15.0,13.0,8.0,14.0,15.0,CB,77.0,,,Premier league
248474, 20 T. Anjorin,17,https://cdn.sofifa.com/players/248/474/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,58,80,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€275K,€2K,1557,Right,1.0,3.0,3.0,High/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES",55.0,"Nov 28, 2018",,2021,6'1,163lbs,52.0,41.0,52.0,62.0,47.0,56.0,57.0,42.0,61.0,57.0,65.0,68.0,58.0,50.0,60.0,57.0,58.0,54.0,67.0,56.0,51.0,32.0,51.0,63.0,42.0,63.0,,53.0,50.0,11.0,14.0,15.0,7.0,9.0,CAM,59.0,€798K,39.0,Premier league
222104, T. Adarabioyo,22,https://cdn.sofifa.com/players/222/104/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,70,81,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€2.8M,€40K,1546,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),Yes,"<span class=""pos pos29"">RES",24.0,"Oct 1, 2014",,2021,6'4,172lbs,38.0,30.0,66.0,73.0,25.0,47.0,30.0,22.0,68.0,66.0,52.0,68.0,58.0,68.0,52.0,36.0,74.0,68.0,79.0,28.0,57.0,73.0,28.0,44.0,35.0,76.0,,70.0,69.0,14.0,11.0,11.0,8.0,9.0,CB,72.0,€5.7M,69.0,Premier league
242453, S. van den Berg,18,https://cdn.sofifa.com/players/242/453/20_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,65,82,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,€1M,€5K,1542,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES",72.0,"Jul 1, 2019",,2022,6'4,172lbs,37.0,24.0,61.0,66.0,27.0,63.0,34.0,26.0,62.0,68.0,58.0,69.0,52.0,64.0,52.0,45.0,66.0,55.0,68.0,23.0,64.0,66.0,48.0,60.0,40.0,64.0,,67.0,59.0,11.0,14.0,5.0,9.0,14.0,CB,67.0,€2.5M,65.0,Premier league
242436, 20 J. Russell,18,https://cdn.sofifa.com/players/242/436/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,57,71,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€210K,€4K,1539,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES",52.0,"Oct 9, 2017",,2020,6'2,154lbs,42.0,38.0,54.0,66.0,42.0,54.0,47.0,39.0,62.0,56.0,64.0,68.0,57.0,57.0,57.0,54.0,54.0,52.0,64.0,38.0,58.0,44.0,50.0,55.0,46.0,52.0,,55.0,61.0,8.0,10.0,10.0,10.0,15.0,CAM,58.0,€530K,52.0,Premier league
210257, Ederson,26,https://cdn.sofifa.com/players/210/257/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,88,91,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€53.5M,€195K,1534,Left,2.0,3.0,1.0,Medium/ Medium,PLAYER_BODY_TYPE_325,Yes,"<span class=""pos pos0"">GK",31.0,"Jul 1, 2017",,2024,6'2,190lbs,20.0,14.0,14.0,57.0,18.0,23.0,15.0,20.0,59.0,40.0,64.0,63.0,60.0,87.0,48.0,70.0,66.0,41.0,78.0,18.0,38.0,27.0,20.0,70.0,17.0,70.0,,15.0,8.0,86.0,82.0,93.0,86.0,88.0,GK,88.0,€103M,29.0,Premier league
255474, 20 M. Helm,17,https://cdn.sofifa.com/players/255/474/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,59,75,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€300K,€2K,1530,Right,1.0,4.0,2.0,High/ High,Lean (170-185),No,"<span class=""pos pos29"">RES",77.0,"Jan 20, 2020",,2021,5'10,154lbs,48.0,53.0,40.0,58.0,40.0,58.0,44.0,60.0,57.0,55.0,68.0,68.0,70.0,60.0,70.0,62.0,56.0,59.0,55.0,58.0,40.0,42.0,56.0,59.0,43.0,57.0,,34.0,29.0,11.0,10.0,6.0,13.0,9.0,CAM,60.0,€758K,39.0,Premier league
248465, 20 I. Maatsen,17,https://cdn.sofifa.com/players/248/465/20_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,58,80,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€250K,€550,1528,Left,1.0,4.0,2.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",63.0,"Mar 10, 2019",,2021,5'8,137lbs,58.0,31.0,49.0,55.0,35.0,60.0,56.0,44.0,52.0,51.0,67.0,65.0,59.0,54.0,72.0,35.0,60.0,59.0,51.0,37.0,51.0,57.0,54.0,50.0,40.0,45.0,,59.0,57.0,9.0,10.0,12.0,15.0,9.0,LB,59.0,€725K,55.0,Premier league
243391, 20 Iker Pozo,18,https://cdn.sofifa.com/players/243/391/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,57,76,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€200K,€4K,1524,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",66.0,"Jul 1, 2019",,2020,5'10,163lbs,46.0,39.0,40.0,62.0,36.0,52.0,41.0,45.0,61.0,57.0,66.0,68.0,63.0,50.0,68.0,55.0,55.0,55.0,54.0,45.0,55.0,52.0,45.0,59.0,49.0,60.0,,54.0,53.0,9.0,10.0,9.0,7.0,13.0,CM,58.0,€495K,51.0,Premier league
241160, 20 G. McEachran,18,https://cdn.sofifa.com/players/241/160/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,59,79,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€325K,€5K,1522,Left,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",45.0,"Aug 30, 2017",,2022,5'8,143lbs,57.0,40.0,41.0,66.0,46.0,58.0,59.0,53.0,61.0,61.0,65.0,59.0,73.0,50.0,74.0,46.0,48.0,54.0,36.0,32.0,49.0,36.0,53.0,63.0,50.0,63.0,,55.0,52.0,8.0,14.0,7.0,10.0,5.0,CAM,58.0,€943K,41.0,Premier league
256831, D. Cirkin,18,https://cdn.sofifa.com/players/256/831/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,61,83,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€525K,€3K,1522,Left,1.0,3.0,2.0,High/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",49.0,"Nov 29, 2019",,2024,6'0,159lbs,58.0,40.0,57.0,36.0,29.0,66.0,50.0,43.0,35.0,50.0,65.0,61.0,53.0,63.0,64.0,37.0,63.0,57.0,52.0,34.0,62.0,63.0,50.0,48.0,47.0,42.0,,62.0,68.0,7.0,8.0,11.0,11.0,15.0,LB,61.0,€1.5M,57.0,Premier league
215565, M. Miazga,24,https://cdn.sofifa.com/players/215/565/20_60.png,United States,https://cdn.sofifa.com/flags/us.png,71,77,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€2.9M,€35K,1514,Right,1.0,3.0,2.0,Low/ Medium,Normal (185+),Yes,"<span class=""pos pos29"">RES",38.0,"Jan 30, 2016",,2022,6'4,185lbs,25.0,18.0,72.0,65.0,34.0,53.0,27.0,21.0,54.0,66.0,58.0,57.0,57.0,66.0,42.0,35.0,79.0,68.0,83.0,32.0,80.0,69.0,27.0,32.0,31.0,69.0,,72.0,73.0,10.0,7.0,14.0,7.0,15.0,CB,73.0,€6.1M,65.0,Premier league
252793, T. Harwood-Bellis,18,https://cdn.sofifa.com/players/252/793/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,61,82,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€525K,€4K,1513,Right,1.0,3.0,2.0,High/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES",78.0,"Sep 13, 2019",,2021,6'1,159lbs,41.0,29.0,64.0,55.0,33.0,49.0,44.0,34.0,52.0,58.0,61.0,64.0,51.0,57.0,62.0,54.0,68.0,65.0,59.0,28.0,60.0,60.0,36.0,49.0,43.0,57.0,,63.0,62.0,9.0,5.0,10.0,13.0,14.0,CB,63.0,€1.5M,61.0,Premier league
247507, 20 P. Glatzel,18,https://cdn.sofifa.com/players/247/507/20_60.png,Germany,https://cdn.sofifa.com/flags/de.png,60,80,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,€425K,€5K,1512,Left,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",63.0,"Feb 20, 2019",,2023,5'9,148lbs,48.0,60.0,55.0,55.0,56.0,56.0,54.0,40.0,45.0,57.0,68.0,68.0,73.0,60.0,71.0,62.0,60.0,51.0,49.0,60.0,45.0,20.0,58.0,53.0,55.0,55.0,,33.0,24.0,12.0,8.0,12.0,6.0,12.0,ST,61.0,€1.2M,26.0,Premier league
246174, H. Elliott,17,https://cdn.sofifa.com/players/246/174/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,65,85,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,€1.1M,€4K,1509,Left,1.0,4.0,3.0,Medium/ Medium,Normal (170-),No,"<span class=""pos pos28"">SUB",67.0,"Jul 28, 2019",,2022,5'7,141lbs,59.0,54.0,40.0,63.0,46.0,72.0,45.0,42.0,54.0,66.0,78.0,72.0,83.0,58.0,80.0,51.0,40.0,50.0,32.0,53.0,32.0,26.0,62.0,63.0,59.0,57.0,,29.0,21.0,10.0,10.0,6.0,14.0,7.0,CAM,66.0,€3.1M,32.0,Premier league
228174, C. Carter-Vickers,22,https://cdn.sofifa.com/players/228/174/20_60.png,United States,https://cdn.sofifa.com/flags/us.png,68,80,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€1.5M,€22K,1497,Right,1.0,3.0,2.0,Medium/ Medium,Stocky (170-185),Yes,"<span class=""pos pos29"">RES",38.0,"Dec 31, 2014",,2021,6'0,203lbs,40.0,17.0,67.0,69.0,26.0,44.0,27.0,30.0,66.0,57.0,61.0,64.0,53.0,65.0,60.0,36.0,72.0,55.0,79.0,16.0,62.0,66.0,27.0,41.0,38.0,60.0,,71.0,68.0,13.0,6.0,8.0,16.0,10.0,CB,70.0,€3.2M,67.0,Premier league
259031, L. Delap,17,https://cdn.sofifa.com/players/259/031/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,61,82,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€550K,€3K,1493,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos29"">RES",48.0,"Jul 1, 2020",,2023,6'1,159lbs,42.0,62.0,59.0,50.0,60.0,59.0,55.0,37.0,43.0,60.0,77.0,79.0,74.0,51.0,62.0,64.0,60.0,57.0,65.0,57.0,30.0,17.0,58.0,52.0,60.0,53.0,,21.0,15.0,8.0,9.0,10.0,11.0,10.0,ST,63.0,€1.6M,19.0,Premier league
243844, 20 T. Hinds,19,https://cdn.sofifa.com/players/243/844/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,61,79,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€500K,€6K,1483,Right,1.0,4.0,2.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",57.0,"Jul 1, 2018",,2021,5'8,174lbs,58.0,37.0,54.0,49.0,28.0,59.0,49.0,37.0,33.0,54.0,70.0,67.0,55.0,54.0,44.0,34.0,59.0,68.0,54.0,29.0,63.0,59.0,46.0,44.0,50.0,47.0,,61.0,63.0,11.0,9.0,11.0,6.0,9.0,RB,62.0,€1.3M,59.0,Premier league
246273, 20 R. Richards,18,https://cdn.sofifa.com/players/246/273/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,59,75,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€325K,€5K,1483,Right,1.0,4.0,3.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",66.0,"Jul 1, 2017",,2020,5'9,165lbs,42.0,62.0,48.0,52.0,54.0,59.0,61.0,39.0,44.0,53.0,74.0,78.0,52.0,54.0,72.0,63.0,56.0,56.0,54.0,55.0,39.0,20.0,56.0,61.0,64.0,51.0,,22.0,20.0,11.0,14.0,10.0,11.0,10.0,ST,60.0,€821K,17.0,Premier league
245901, J. Bennett,18,https://cdn.sofifa.com/players/245/901/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,61,82,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€575K,€4K,1481,Right,1.0,3.0,3.0,High/ Low,Lean (170-185),No,"<span class=""pos pos29"">RES",63.0,"Jul 1, 2018",,2021,5'11,165lbs,57.0,58.0,48.0,58.0,53.0,65.0,48.0,42.0,46.0,60.0,77.0,78.0,64.0,54.0,73.0,62.0,47.0,49.0,36.0,57.0,36.0,24.0,56.0,53.0,44.0,50.0,,28.0,30.0,6.0,12.0,8.0,11.0,6.0,RM,62.0,€1.7M,35.0,Premier league
253034, 20 D. Bernard,18,https://cdn.sofifa.com/players/253/034/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,61,77,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€475K,€4K,1475,Right,1.0,3.0,2.0,High/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES",58.0,"Apr 6, 2019",,2022,6'2,179lbs,33.0,40.0,65.0,57.0,31.0,48.0,38.0,29.0,55.0,46.0,65.0,67.0,56.0,50.0,51.0,50.0,71.0,56.0,68.0,25.0,54.0,57.0,50.0,40.0,45.0,55.0,,62.0,58.0,8.0,8.0,7.0,14.0,13.0,CB,62.0,€1.2M,58.0,Premier league
232396, 20 C. Tanor,21,https://cdn.sofifa.com/players/232/396/20_60.png,Ghana,https://cdn.sofifa.com/flags/gh.png,54,65,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€120K,€10K,1473,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",70.0,"Jan 1, 2016",,2020,5'9,154lbs,41.0,40.0,49.0,59.0,43.0,51.0,38.0,33.0,52.0,55.0,66.0,53.0,64.0,52.0,81.0,55.0,56.0,60.0,39.0,35.0,56.0,48.0,49.0,53.0,39.0,42.0,,47.0,44.0,15.0,11.0,10.0,14.0,10.0,CM,55.0,€246K,55.0,Premier league
245906, M. Fagan-Walcott,18,https://cdn.sofifa.com/players/245/906/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,60,83,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€450K,€3K,1461,Right,1.0,3.0,2.0,Medium/ Medium,Normal (185+),No,"<span class=""pos pos28"">SUB",64.0,"Jul 17, 2018",,2021,6'1,176lbs,42.0,21.0,58.0,53.0,28.0,44.0,32.0,36.0,46.0,52.0,60.0,67.0,54.0,59.0,64.0,47.0,71.0,58.0,68.0,27.0,67.0,57.0,33.0,34.0,41.0,42.0,,62.0,57.0,14.0,14.0,11.0,13.0,13.0,CB,62.0,€1.3M,58.0,Premier league
205186, P. Gazzaniga,28,https://cdn.sofifa.com/players/205/186/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,77,80,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€8M,€59K,1460,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),Yes,"<span class=""pos pos29"">RES",22.0,"Aug 23, 2017",,2022,6'5,198lbs,23.0,12.0,14.0,49.0,8.0,20.0,33.0,21.0,54.0,32.0,63.0,65.0,64.0,59.0,52.0,63.0,66.0,45.0,67.0,19.0,40.0,19.0,13.0,63.0,41.0,61.0,,21.0,14.0,80.0,76.0,84.0,77.0,80.0,GK,77.0,€15.8M,23.0,Premier league
240926, N. Phillips,23,https://cdn.sofifa.com/players/240/926/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,68,75,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,€1.1M,€22K,1459,Right,1.0,3.0,2.0,Medium/ Medium,Lean (185+),Yes,"<span class=""pos pos29"">RES",47.0,"Aug 1, 2017",,2021,6'3,185lbs,30.0,23.0,71.0,68.0,30.0,37.0,29.0,35.0,56.0,50.0,51.0,51.0,44.0,63.0,56.0,45.0,65.0,64.0,79.0,21.0,65.0,66.0,25.0,39.0,45.0,59.0,,71.0,70.0,9.0,6.0,6.0,12.0,10.0,CB,70.0,€2.3M,67.0,Premier league
193080, De Gea,29,https://cdn.sofifa.com/players/193/080/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,86,86,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€31.5M,€150K,1449,Right,4.0,3.0,1.0,Medium/ Medium,PLAYER_BODY_TYPE_329,Yes,"<span class=""pos pos0"">GK",1.0,"Jul 1, 2011",,2023,6'4,181lbs,17.0,13.0,21.0,50.0,13.0,18.0,21.0,19.0,47.0,38.0,57.0,58.0,63.0,83.0,43.0,59.0,67.0,43.0,60.0,12.0,38.0,30.0,12.0,61.0,29.0,65.0,,21.0,13.0,88.0,81.0,78.0,82.0,89.0,GK,86.0,€59.9M,25.0,Premier league
248472, 20 M. Lavinier,18,https://cdn.sofifa.com/players/248/472/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,56,70,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€170K,€3K,1449,Right,1.0,4.0,2.0,Medium/ Medium,Normal (170-185),No,"<span class=""pos pos29"">RES",49.0,"Jul 24, 2018",,2020,6'0,154lbs,56.0,32.0,51.0,49.0,41.0,49.0,38.0,36.0,34.0,49.0,61.0,58.0,58.0,52.0,65.0,46.0,61.0,58.0,54.0,43.0,58.0,53.0,49.0,40.0,38.0,43.0,,59.0,61.0,10.0,10.0,7.0,13.0,7.0,RB,57.0,€429K,53.0,Premier league
248356, 20 T. Ballo,17,https://cdn.sofifa.com/players/248/356/20_60.png,Austria,https://cdn.sofifa.com/flags/at.png,56,72,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€180K,€2K,1437,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",56.0,"Jan 4, 2019",,2021,5'8,132lbs,55.0,43.0,41.0,59.0,42.0,58.0,50.0,40.0,51.0,54.0,73.0,66.0,78.0,45.0,68.0,44.0,55.0,49.0,34.0,43.0,42.0,27.0,49.0,56.0,40.0,53.0,,43.0,38.0,14.0,12.0,12.0,6.0,8.0,CAM,57.0,€455K,42.0,Premier league
1845, 08 O. Solskjær,34,https://cdn.sofifa.com/players/001/845/08_60.png,Norway,https://cdn.sofifa.com/flags/no.png,75,83,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€0,€0,1432,Right,2.0,4.0,1.0,N/A/ N/A,,,"<span class=""pos pos29"">RES",20.0,,,2008,5'9,163lbs,60.0,86.0,78.0,70.0,,74.0,,59.0,54.0,77.0,65.0,64.0,,76.0,,72.0,,58.0,59.0,65.0,51.0,71.0,81.0,,84.0,,31.0,24.0,,10.0,21.0,54.0,21.0,21.0,ST,75.0,,,Premier league
212831, Alisson,27,https://cdn.sofifa.com/players/212/831/20_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,90,91,Liverpool,https://cdn.sofifa.com/teams/9/light_30.png,€62.5M,€160K,1389,Right,3.0,3.0,1.0,Medium/ Medium,PLAYER_BODY_TYPE_312,Yes,"<span class=""pos pos0"">GK",1.0,"Jul 19, 2018",,2024,6'3,201lbs,17.0,13.0,19.0,45.0,20.0,27.0,19.0,18.0,44.0,30.0,56.0,47.0,40.0,88.0,37.0,64.0,52.0,32.0,78.0,14.0,27.0,11.0,13.0,66.0,23.0,65.0,,19.0,16.0,86.0,88.0,85.0,91.0,89.0,GK,90.0,€120.3M,15.0,Premier league
241035, 20 J. Dinzeyi,19,https://cdn.sofifa.com/players/241/035/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,61,77,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€500K,€6K,1377,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,"<span class=""pos pos29"">RES",48.0,"Jun 9, 2017",,2020,6'0,183lbs,33.0,26.0,58.0,44.0,37.0,46.0,33.0,33.0,34.0,51.0,58.0,61.0,47.0,41.0,60.0,48.0,68.0,51.0,65.0,30.0,49.0,56.0,30.0,36.0,37.0,42.0,,66.0,63.0,10.0,5.0,8.0,11.0,14.0,CB,62.0,€1.3M,68.0,Premier league
167948, H. Lloris,33,https://cdn.sofifa.com/players/167/948/20_60.png,France,https://cdn.sofifa.com/flags/fr.png,87,87,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€27M,€125K,1361,Left,4.0,1.0,1.0,Medium/ Medium,PLAYER_BODY_TYPE_365,Yes,"<span class=""pos pos0"">GK",1.0,"Aug 31, 2012",,2022,6'2,181lbs,13.0,10.0,10.0,50.0,11.0,10.0,11.0,10.0,50.0,34.0,65.0,62.0,55.0,85.0,54.0,51.0,74.0,41.0,43.0,14.0,31.0,27.0,10.0,30.0,40.0,65.0,,10.0,18.0,89.0,82.0,68.0,84.0,90.0,GK,87.0,€51.3M,29.0,Premier league
242435, 20 J. Wakely,18,https://cdn.sofifa.com/players/242/435/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,59,77,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€300K,€3K,1355,Right,1.0,4.0,2.0,Medium/ Medium,Lean (185+),No,"<span class=""pos pos29"">RES",53.0,"Oct 25, 2017",,2020,6'4,165lbs,33.0,29.0,58.0,44.0,35.0,36.0,34.0,30.0,46.0,41.0,53.0,55.0,43.0,47.0,53.0,51.0,66.0,54.0,67.0,36.0,55.0,59.0,28.0,35.0,35.0,50.0,,64.0,65.0,9.0,5.0,8.0,13.0,14.0,CB,60.0,€758K,54.0,Premier league
243848, 20 B. Lyons-Foster,18,https://cdn.sofifa.com/players/243/848/20_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,58,78,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/light_30.png,€250K,€3K,1333,Right,1.0,3.0,2.0,Medium/ High,Lean (185+),No,"<span class=""pos pos29"">RES",58.0,"Jul 1, 2018",,2020,6'1,176lbs,36.0,21.0,59.0,50.0,30.0,32.0,33.0,28.0,30.0,43.0,60.0,59.0,48.0,48.0,64.0,42.0,63.0,61.0,64.0,23.0,57.0,58.0,30.0,39.0,47.0,49.0,,60.0,55.0,6.0,10.0,9.0,8.0,6.0,CB,59.0,€725K,54.0,Premier league
206585, Kepa,25,https://cdn.sofifa.com/players/206/585/20_60.png,Spain,https://cdn.sofifa.com/flags/es.png,82,86,Chelsea,https://cdn.sofifa.com/teams/5/light_30.png,€21M,€76K,1316,Right,2.0,4.0,1.0,Medium/ Medium,Lean (185+),Yes,"<span class=""pos pos0"">GK",1.0,"Aug 8, 2018",,2024,6'1,194lbs,25.0,11.0,18.0,51.0,18.0,10.0,25.0,19.0,52.0,33.0,34.0,33.0,41.0,73.0,39.0,64.0,71.0,37.0,51.0,14.0,18.0,21.0,15.0,57.0,24.0,63.0,,18.0,16.0,81.0,82.0,85.0,79.0,82.0,GK,82.0,€41.5M,19.0,Premier league
234777, Z. Steffen,25,https://cdn.sofifa.com/players/234/777/20_60.png,United States,https://cdn.sofifa.com/flags/us.png,76,82,Manchester City,https://cdn.sofifa.com/teams/10/light_30.png,€8M,€64K,1314,Right,1.0,3.0,1.0,Medium/ Medium,Normal (185+),Yes,"<span class=""pos pos28"">SUB",13.0,"Jul 1, 2019",,2022,6'3,190lbs,14.0,9.0,13.0,51.0,8.0,15.0,13.0,11.0,52.0,31.0,54.0,52.0,58.0,72.0,49.0,55.0,71.0,39.0,69.0,12.0,31.0,19.0,9.0,57.0,37.0,56.0,,12.0,12.0,77.0,72.0,73.0,71.0,83.0,GK,76.0,€16.4M,13.0,Premier league
173373, S. Romero,33,https://cdn.sofifa.com/players/173/373/20_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,80,80,Manchester United,https://cdn.sofifa.com/teams/11/light_30.png,€8M,€85K,1313,Right,3.0,3.0,1.0,Medium/ Medium,Normal (185+),Yes,"<span class=""pos pos29"">RES",22.0,"Jul 27, 2015",,2021,6'4,190lbs,11.0,14.0,12.0,45.0,17.0,12.0,12.0,13.0,48.0,40.0,47.0,44.0,55.0,81.0,44.0,61.0,63.0,35.0,75.0,11.0,33.0,21.0,11.0,55.0,16.0,62.0,,11.0,15.0,78.0,76.0,81.0,79.0,83.0,GK,80.0,€15.2M,14.0,Premier league
